tram_id,service_type,from_stop,to_stop,distance_m,arithmetic_mean_time,geometric_mean_time,median_time,stdev
14,1,163,303,334.22928099808007,113.94117647058823,113.88897099939759,115.0,3.596362541431518
14,1,171,115,588.7124037011787,112.0,111.99999999999996,112.0,0.0
14,1,171,1729,399.8431463788936,60.0,59.999999999999986,60.0,0.0
14,1,1729,117,769.795791680065,99.0,98.99999999999999,99.0,0.0
14,1,1729,171,399.8431463788936,72.0,72.0,72.0,0.0
14,1,175,128,529.8332808661219,130.53676470588235,130.35471841595123,127.0,6.90990495537925
14,1,175,177,623.9608356933875,150.22058823529412,150.01371487544182,146.0,7.915939079052338
14,1,177,175,623.9608356933875,134.97058823529412,134.76981974963567,131.0,7.383606643018271
14,1,179,181,376.5256615588751,71.0,71.0,71.0,0.0
14,1,179,278,448.0074130905968,133.75968992248062,133.133609057593,135.0,9.922177805456863
14,1,181,179,376.5256615588751,75.89147286821705,75.88623036372107,76.0,0.8681905579774756
14,1,181,183,492.84568500110095,75.0,74.99999999999997,75.0,0.0
14,1,183,1780,349.32427669688803,43.0,43.0,43.0,0.0
14,1,183,181,492.84568500110095,95.0,95.0,95.0,0.0
14,1,183,185,301.6965836616972,43.0,43.000000000000014,43.0,0.0
14,1,185,117,397.81686316799335,139.0,138.99999999999997,139.0,0.0
14,1,185,183,301.6965836616972,70.92248062015504,70.91966123011188,71.0,0.620136112841054
14,1,197,222,737.0041922028769,121.94736842105263,121.43976064692346,117.0,12.258664437905527
14,1,197,231,456.8813329708184,74.3157894736842,74.18764228941626,72.0,4.60739299120865
14,1,222,197,737.0041922028769,157.0,156.99999999999994,157.0,0.0
14,1,222,264,448.2718064832196,70.63157894736842,70.3945760326414,68.0,6.317616694747663
14,1,224,288,414.14875101769593,101.5,101.35917294226243,98.0,5.357920965558444
14,1,224,298,380.1963841142618,75.53488372093024,75.42298512106426,73.0,4.126981553652263
14,1,226,269,317.94887033228105,76.0,76.0,76.0,0.0
14,1,226,287,953.1037463946114,131.43410852713177,131.394011525921,131.0,3.4727622319099023
14,1,231,197,456.8813329708184,97.0,96.1215117289157,93.0,14.422205101855956
14,1,231,247,380.4176311997449,137.21052631578948,136.98090077818338,133.0,8.377078165833911
14,1,236,247,501.7348466615666,117.0,117.00000000000003,117.0,0.0
14,1,236,303,256.9906756584788,210.0,209.99999999999994,210.0,0.0
14,1,247,231,380.4176311997449,86.52631578947368,84.88567183569714,82.0,20.08417957014545
14,1,247,236,501.7348466615666,100.52631578947368,99.8130336816853,94.0,12.984471157042561
14,1,254,236,462.5769845208191,107.0,106.99999999999996,107.0,0.0
14,1,262,309,278.12289352190635,56.45161290322581,56.34929410536475,54.0,3.410540425691991
14,1,262,310,388.7305524927196,191.86046511627907,189.7641413435552,180.0,28.41564934867716
14,1,264,1787,610.735107337495,160.0,159.99999999999994,160.0,0.0
14,1,264,222,448.2718064832196,91.0,90.99999999999997,91.0,0.0
14,1,269,226,317.94887033228105,79.0,79.0,79.0,0.0
14,1,269,302,653.6717108374793,123.0,122.99999999999994,123.0,0.0
14,1,278,179,448.0074130905968,106.0,105.99999999999997,106.0,0.0
14,1,278,308,722.0078060124029,119.46511627906976,119.41551311637784,119.0,3.7208166770463236
14,1,287,226,953.1037463946114,177.0,176.99999999999994,177.0,0.0
14,1,287,309,330.6103312758052,98.23255813953489,98.08831228402877,95.0,5.34221341637027
14,1,288,224,414.14875101769593,95.79069767441861,95.66792547776862,93.0,4.863246116607474
14,1,288,314,407.7085169445541,109.3225806451613,109.17849949732256,106.0,5.615814468793911
14,1,297,112,200.2492244120171,80.0,79.99999999999997,80.0,0.0
14,1,297,113,455.0701711133373,180.0,180.0,180.0,0.0
14,1,297,163,304.1834737202768,139.0,138.99999999999997,139.0,0.0
14,1,298,105,416.65981028976574,136.7674418604651,136.75304808339115,135.0,1.9941775713427607
14,1,298,224,380.1963841142618,91.56451612903226,91.4590484931886,89.0,4.397415973459888
14,1,302,269,653.6717108374793,89.52713178294573,89.44756767439287,89.0,4.216925567319167
14,1,302,308,485.6409627437342,92.0,92.00000000000001,92.0,0.0
14,1,303,163,334.22928099808007,80.0,79.99999999999997,80.0,0.0
14,1,303,247,715.2422550674282,296.0,295.99999999999994,296.0,0.0
14,1,305,310,347.3129558197025,102.79032258064517,101.52092259994002,89.0,16.25721813098755
14,1,305,314,318.3477222562677,227.5581395348837,227.38112000053763,227.0,9.106922999105016
14,1,308,278,722.0078060124029,121.0,121.00000000000003,121.0,0.0
14,1,308,302,485.6409627437342,90.0,90.0,90.0,0.0
14,1,309,262,278.12289352190635,78.53488372093024,78.42726541472294,76.0,4.126981553652263
14,1,309,287,330.6103312758052,66.80645161290323,66.73083232618775,65.0,3.1793986734080586
14,1,310,262,388.7305524927196,100.30645161290323,98.61232990076414,84.0,18.56527811626384
14,1,310,305,347.3129558197025,73.33333333333333,73.04700109081726,72.0,7.289047148519026
14,1,311,254,381.4485246156775,71.0,71.0,71.0,0.0
14,1,314,288,407.7085169445541,100.6046511627907,100.47391103838258,98.0,5.133253422311665
14,1,314,305,318.3477222562677,89.12903225806451,84.42564489629952,63.0,29.07544650215649
14,2,105,106,597.7116059457873,182.0,181.99999999999997,182.0,0.0
14,2,105,298,416.65981028976574,110.0,110.00000000000004,110.0,0.0
14,2,106,105,597.7116059457873,182.0,181.99999999999997,182.0,0.0
14,2,106,124,475.5540137509295,189.0,189.00000000000003,189.0,0.0
14,2,111,122,243.0566652839504,76.6,76.57510386561599,75.0,2.1908902300206643
14,2,112,111,592.9931232409956,122.0,121.97554094669343,120.0,2.7386127875258306
14,2,112,297,200.2492244120171,80.0,79.99999999999997,80.0,0.0
14,2,122,112,645.9436253073254,159.2,159.15207242521268,156.0,4.381780460041329
14,2,122,123,305.78909481592683,51.8,51.790780202528076,51.0,1.0954451150103321
14,2,123,122,305.78909481592683,76.6,76.57510386561599,75.0,2.1908902300206643
14,2,123,124,305.4672914100531,72.2,72.18512238433424,71.0,1.6431676725154982
14,2,124,106,475.5540137509295,168.0,167.99999999999997,168.0,0.0
14,2,124,123,305.4672914100531,71.2,71.18491455123325,70.0,1.6431676725154982
